Bldg City,Bldg State,Bldg Status,Construction Date,Historical Status,Number of Records,Owned/Leased,Property Type,Total Parking Spaces
BABB,MT,ACTIVE,3/1/2004,Not Evaluated,1,OWNED,BUILDING,2
BABB,MT,ACTIVE,3/1/2004,Not Evaluated,1,OWNED,BUILDING,2
WHEELING,WV,ACTIVE,3/19/2004,Non-Contributing Element,1,OWNED,BUILDING,8
FLAGSTAFF,AZ,ACTIVE,4/1/2004,Not Evaluated,1,LEASED,BUILDING,72
ROCKVILLE,MD,ACTIVE,6/1/2004,Not Evaluated,1,LEASED,BUILDING,0
BILLINGS,MT,ACTIVE,6/1/2004,Not Evaluated,1,LEASED,BUILDING,1
BABB,MT,ACTIVE,7/1/2004,Not Evaluated,1,OWNED,BUILDING,2
BABB,MT,ACTIVE,7/1/2004,Not Evaluated,1,OWNED,STRUCTURE,0
ERIE,PA,ACTIVE,7/29/2004,Not Evaluated,1,OWNED,BUILDING,13
BELLE VERNON,PA,ACTIVE,8/1/2004,Not Evaluated,1,LEASED,BUILDING,0
BABB,MT,ACTIVE,8/1/2004,Not Evaluated,1,OWNED,BUILDING,2
BABB,MT,ACTIVE,8/1/2004,Not Evaluated,1,OWNED,BUILDING,2
TOPEKA,KS,ACTIVE,8/15/2004,Not Evaluated,1,LEASED,BUILDING,27
CHARLOTTE HALL,MD,ACTIVE,8/31/2004,Not Evaluated,1,LEASED,BUILDING,30
SAINT LOUIS,MO,ACTIVE,9/14/2004,Not Evaluated,1,OWNED,LAND,0
HAYS,KS,ACTIVE,9/15/2004,Not Evaluated,1,LEASED,BUILDING,0
LAREDO,TX,ACTIVE,9/15/2004,Not Evaluated,1,OWNED,BUILDING,34
VALRICO,FL,ACTIVE,11/1/2004,Not Evaluated,1,LEASED,BUILDING,0
RAPID CITY,SD,ACTIVE,11/5/2004,Not Evaluated,1,LEASED,BUILDING,25
ONTARIO,CA,ACTIVE,11/14/2004,Not Evaluated,1,LEASED,BUILDING,8
HIGHGATE SPRINGS,VT,ACTIVE,12/13/2004,Not Evaluated,1,OWNED,BUILDING,0
OROVILLE,WA,ACTIVE,12/13/2004,Not Evaluated,1,OWNED,BUILDING,0
OROVILLE,WA,ACTIVE,12/23/2004,Not Evaluated,1,OWNED,BUILDING,4
APACHE JUNCTION,AZ,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,70
MESA,AZ,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,135
YUMA,AZ,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,4
BAKERSFIELD,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,2
FONTANA,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,104
FRESNO,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,27
HEMET,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,52
MISSION VIEJO,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,55
MONTCLAIR,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,76
MONTEBELLO,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,3
MONTEBELLO,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,75
MORRO BAY,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,2
REDDING,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,0
RIVERSIDE,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,4
SALINAS,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,73
SANTA MARIA,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,41
STOCKTON,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,2
SUSANVILLE,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,1
UKIAH,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,4
VISTA,CA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,4
LAS VEGAS,NV,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,93
RENO,NV,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,64
HARRISBURG,PA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,0
BREMERTON,WA,ACTIVE,1/1/2005,Not Evaluated,1,LEASED,BUILDING,15
WASHINGTON,DC,ACTIVE,1/1/2005,Not Evaluated,1,OWNED,BUILDING,159
CARSON CITY,NV,ACTIVE,1/4/2005,Not Evaluated,1,LEASED,BUILDING,2
FAIRMONT,WV,ACTIVE,1/15/2005,Not Evaluated,1,LEASED,BUILDING,180
BOZEMAN,MT,ACTIVE,2/1/2005,Not Evaluated,1,LEASED,BUILDING,3
SALEM,VA,ACTIVE,2/1/2005,Not Evaluated,1,LEASED,BUILDING,1
CHAMPLAIN,NY,ACTIVE,2/1/2005,Not Evaluated,1,OWNED,BUILDING,0
CHAMPLAIN,NY,ACTIVE,2/1/2005,Not Evaluated,1,OWNED,BUILDING,0
SANTA ROSA,CA,ACTIVE,3/1/2005,Not Evaluated,1,LEASED,BUILDING,13
HIALEAH,FL,ACTIVE,3/1/2005,Not Evaluated,1,LEASED,BUILDING,120
MARYVILLE,MO,ACTIVE,3/4/2005,Not Evaluated,1,LEASED,BUILDING,0
MESA,AZ,ACTIVE,4/1/2005,Not Evaluated,1,LEASED,BUILDING,65
EUREKA,CA,ACTIVE,4/1/2005,Not Evaluated,1,LEASED,BUILDING,5
SILVER SPRING,MD,ACTIVE,4/1/2005,Not Evaluated,1,OWNED,BUILDING,0
PHARR,TX,ACTIVE,4/1/2005,Not Evaluated,1,OWNED,STRUCTURE,0
HARLINGEN,TX,ACTIVE,4/11/2005,Not Evaluated,1,LEASED,BUILDING,1
MERRITT ISLAND,FL,ACTIVE,4/25/2005,Not Evaluated,1,LEASED,BUILDING,12
MONTGOMERY,AL,ACTIVE,5/1/2005,Not Evaluated,1,LEASED,BUILDING,109
RIVERVIEW,FL,ACTIVE,5/1/2005,Not Evaluated,1,LEASED,BUILDING,10
LENEXA,KS,ACTIVE,5/1/2005,Not Evaluated,1,LEASED,BUILDING,40
CASPER,WY,ACTIVE,5/1/2005,Not Evaluated,1,OWNED,LAND,0
FLAGSTAFF,AZ,ACTIVE,5/5/2005,Not Evaluated,1,LEASED,BUILDING,4
SELMA,AL,ACTIVE,5/5/2005,Not Evaluated,1,LEASED,LAND,0
PORT ARANSAS,TX,ACTIVE,5/31/2005,Not Evaluated,1,LEASED,BUILDING,35
ASTORIA,OR,ACTIVE,6/1/2005,Evaluated - Not Historic,1,LEASED,BUILDING,4
JACKSONVILLE,FL,ACTIVE,6/1/2005,Not Evaluated,1,LEASED,BUILDING,136
TALLAHASSEE,FL,ACTIVE,6/1/2005,Not Evaluated,1,LEASED,BUILDING,0
SCOTTSBLUFF,NE,ACTIVE,6/1/2005,Not Evaluated,1,LEASED,BUILDING,27
HARLINGEN,TX,ACTIVE,6/1/2005,Not Evaluated,1,LEASED,BUILDING,80
GREAT FALLS,MT,ACTIVE,6/15/2005,Not Evaluated,1,LEASED,BUILDING,17
PIPESTONE,MN,ACTIVE,7/1/2005,Not Evaluated,1,LEASED,BUILDING,0
DEVILS LAKE,ND,ACTIVE,7/1/2005,Not Evaluated,1,LEASED,BUILDING,4
NORTH TROY,VT,ACTIVE,7/1/2005,Not Evaluated,1,OWNED,BUILDING,0
NORTH TROY,VT,ACTIVE,7/1/2005,Not Evaluated,1,OWNED,BUILDING,8
SAINT GEORGE,UT,ACTIVE,8/1/2005,Not Evaluated,1,LEASED,BUILDING,22
HAYWARD,WI,ACTIVE,8/1/2005,Not Evaluated,1,LEASED,BUILDING,0
COLORADO SPRINGS,CO,ACTIVE,8/30/2005,Not Evaluated,1,LEASED,BUILDING,2
TECATE,CA,ACTIVE,9/1/2005,Not Evaluated,1,OWNED,BUILDING,0
HOUSTON,TX,ACTIVE,9/5/2005,Not Evaluated,1,OWNED,BUILDING,0
HOUSTON,TX,ACTIVE,9/5/2005,Not Evaluated,1,OWNED,BUILDING,0
HOUSTON,TX,ACTIVE,9/5/2005,Not Evaluated,1,OWNED,STRUCTURE,755
SAULT STE MARIE,MI,ACTIVE,9/20/2005,Not Evaluated,1,OWNED,BUILDING,0
TACOMA,WA,ACTIVE,9/22/2005,Not Evaluated,1,OWNED,STRUCTURE,129
DURHAM,NC,ACTIVE,9/28/2005,Not Evaluated,1,LEASED,BUILDING,150
SILVER SPRING,MD,ACTIVE,10/1/2005,Not Evaluated,1,OWNED,BUILDING,100
FRESNO,CA,ACTIVE,10/3/2005,Not Evaluated,1,OWNED,BUILDING,122
PAWHUSKA,OK,ACTIVE,10/4/2005,Not Evaluated,1,LEASED,BUILDING,15
NEW YORK-KINGS,NY,ACTIVE,10/28/2005,Not Evaluated,1,OWNED,BUILDING,228
LORTON,VA,ACTIVE,11/15/2005,Not Evaluated,1,LEASED,BUILDING,39
HIGHGATE SPRINGS,VT,ACTIVE,12/1/2005,Not Evaluated,1,OWNED,BUILDING,0
CHICO,CA,ACTIVE,12/7/2005,Not Evaluated,1,LEASED,BUILDING,10
HAMMOND,LA,ACTIVE,12/17/2005,Not Evaluated,1,LEASED,BUILDING,0
DETROIT,MI,ACTIVE,12/20/2005,Not Evaluated,1,OWNED,BUILDING,0
FLAGSTAFF,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,15
GLENDALE,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,40
NOGALES,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,1
PRESCOTT,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,51
SAFFORD,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,2
YUMA,AZ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,12
CRESCENT CITY,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,24
IMPERIAL,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,63
MERCED,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,0
PALM DESERT,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,0
PALM SPRINGS,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,56
POMONA,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,42
RICHMOND,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,1
RIVERSIDE,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,168
ROSEVILLE,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,8
SAN DIEGO,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,80
COLLEGE PARK,GA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,80
MASON CITY,IA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,0
LEWISTON,ID,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,3
AURORA,IL,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,60
FENTON,MO,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,2
NEVADA,MO,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,0
DAYTON,NJ,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,0
CARSON CITY,NV,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,110
HENDERSON,NV,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,85
LAS VEGAS,NV,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,393
RENO,NV,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,BUILDING,144
BLYTHE,CA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,LAND,0
WALLA WALLA,WA,ACTIVE,1/1/2006,Not Evaluated,1,LEASED,STRUCTURE,28
BLAINE,WA,ACTIVE,1/1/2006,Not Evaluated,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/6/2006,Not Evaluated,1,LEASED,BUILDING,9
FAYETTEVILLE,AR,ACTIVE,1/10/2006,Not Evaluated,1,LEASED,BUILDING,5
COLUMBUS,NM,ACTIVE,3/1/2006,Not Evaluated,1,OWNED,BUILDING,0
SPOKANE,WA,ACTIVE,3/7/2006,Not Evaluated,1,OWNED,BUILDING,0
FREDERICKSBURG,VA,ACTIVE,3/29/2006,Not Evaluated,1,LEASED,BUILDING,12
SUITLAND,MD,ACTIVE,4/1/2006,Not Evaluated,1,OWNED,BUILDING,614
WILMINGTON,DE,ACTIVE,5/1/2006,Not Evaluated,1,LEASED,BUILDING,45
AIKEN,SC,ACTIVE,5/1/2006,Not Evaluated,1,LEASED,BUILDING,26
EL PASO,TX,ACTIVE,5/1/2006,Not Evaluated,1,LEASED,BUILDING,0
FRESNO,CA,ACTIVE,5/6/2006,Not Evaluated,1,LEASED,BUILDING,5
INDIANAPOLIS,IN,ACTIVE,5/16/2006,Not Evaluated,1,LEASED,BUILDING,7
FLINT,MI,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,68
MARYSVILLE,MI,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,60
PLENTYWOOD,MT,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,105
WASHINGTON,PA,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,0
MT PLEASANT,SC,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,20
WINTHROP,WA,ACTIVE,6/1/2006,Not Evaluated,1,LEASED,BUILDING,2
BETHLEHEM,PA,ACTIVE,6/3/2006,Not Evaluated,1,LEASED,BUILDING,1
GAINESVILLE,GA,ACTIVE,6/4/2006,Not Evaluated,1,LEASED,BUILDING,6
NORTH LAS VEGAS,NV,ACTIVE,6/30/2006,Not Evaluated,1,LEASED,BUILDING,81
TOPEKA,KS,ACTIVE,7/1/2006,Not Evaluated,1,LEASED,BUILDING,55
SCOBEY,MT,ACTIVE,7/15/2006,Not Evaluated,1,LEASED,BUILDING,40
MOUNT VERNON,WA,ACTIVE,7/31/2006,Not Evaluated,1,LEASED,BUILDING,35
SUITLAND,MD,ACTIVE,8/7/2006,Not Evaluated,1,OWNED,BUILDING,2210
CHATEAUGAY,NY,ACTIVE,8/15/2006,Not Evaluated,1,OWNED,BUILDING,0
EUGENE,OR,ACTIVE,8/21/2006,Not Evaluated,1,OWNED,BUILDING,84
UNION CITY,TN,ACTIVE,8/23/2006,Not Evaluated,1,LEASED,BUILDING,33
PALM SPRINGS,CA,ACTIVE,9/1/2006,Not Evaluated,1,LEASED,BUILDING,1
GIBRALTAR,MI,ACTIVE,9/1/2006,Not Evaluated,1,LEASED,BUILDING,99
NORTH PLATTE,NE,ACTIVE,9/1/2006,Not Evaluated,1,LEASED,BUILDING,0
LAS VEGAS,NV,ACTIVE,9/5/2006,Not Evaluated,1,LEASED,BUILDING,49
MAYFIELD,KY,ACTIVE,9/6/2006,Not Evaluated,1,LEASED,BUILDING,39
ATLANTA,GA,ACTIVE,9/13/2006,Evaluated - Not Historic,1,LEASED,BUILDING,70
MIRAMAR,FL,ACTIVE,10/1/2006,Evaluated - Not Historic,1,LEASED,BUILDING,41
COLORADO SPRINGS,CO,ACTIVE,10/1/2006,Not Evaluated,1,LEASED,BUILDING,66
LA CROSSE,WI,ACTIVE,10/15/2006,Not Evaluated,1,LEASED,BUILDING,5
RALEIGH,NC,ACTIVE,10/18/2006,Not Evaluated,1,LEASED,BUILDING,150
LANCASTER,CA,ACTIVE,10/27/2006,Not Evaluated,1,LEASED,BUILDING,1
AUBURN,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,4
BAKERSFIELD,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,4
BENICIA,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,8
CHULA VISTA,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,42
ELK GROVE,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,3
FAIRFIELD,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,0
GLENDORA,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,40
IMPERIAL,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,7
IMPERIAL,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,12
MODESTO,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,0
MODESTO,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,2
NAPA,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,2
SANTA MARIA,CA,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,27
LOVELAND,CO,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,9
LUTZ,FL,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,80
WEST PLAINS,MO,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,40
BELCOURT,ND,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,0
OMAHA,NE,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,17
ADDISON,TX,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,122
PLANO,TX,ACTIVE,1/1/2007,Not Evaluated,1,LEASED,BUILDING,117
JACKSONVILLE,FL,ACTIVE,1/15/2007,Not Evaluated,1,LEASED,LAND,0
LENEXA,KS,ACTIVE,2/1/2007,Not Evaluated,1,LEASED,BUILDING,603
OWOSSO,MI,ACTIVE,2/1/2007,Not Evaluated,1,LEASED,BUILDING,18
OLYMPIA,WA,ACTIVE,2/1/2007,Not Evaluated,1,LEASED,BUILDING,5
COLUMBIA,NC,ACTIVE,2/14/2007,Not Evaluated,1,LEASED,BUILDING,0
KANSAS CITY,MO,ACTIVE,2/15/2007,National Register Listed,1,LEASED,BUILDING,57
PHOENIX,AZ,ACTIVE,2/15/2007,Not Evaluated,1,LEASED,BUILDING,115
SAN FRANCISCO,CA,ACTIVE,2/28/2007,Not Evaluated,1,OWNED,BUILDING,48
RENTON,WA,ACTIVE,3/1/2007,Not Evaluated,1,LEASED,BUILDING,10
FORT GRATIOT,MI,ACTIVE,4/1/2007,Not Evaluated,1,LEASED,BUILDING,55
OKLAHOMA CITY,OK,ACTIVE,4/4/2007,Not Evaluated,1,LEASED,BUILDING,232
COLORADO SPRINGS,CO,ACTIVE,4/8/2007,Not Evaluated,1,LEASED,BUILDING,14
NEWPORT NEWS,VA,ACTIVE,4/22/2007,Not Evaluated,1,LEASED,BUILDING,14
SILVER SPRING,MD,ACTIVE,5/1/2007,Not Evaluated,1,OWNED,BUILDING,0
ORLANDO,FL,ACTIVE,5/10/2007,Not Evaluated,1,OWNED,BUILDING,202
FRISCO,TX,ACTIVE,5/15/2007,Not Evaluated,1,LEASED,BUILDING,79
WAUSAU,WI,ACTIVE,5/15/2007,Not Evaluated,1,LEASED,BUILDING,4
PORTLAND,OR,ACTIVE,5/30/2007,Not Evaluated,1,LEASED,BUILDING,5
ORLANDO,FL,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,5
WEST PALM BEACH,FL,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,124
CHAMBLEE,GA,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,26
FORT WAYNE,IN,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,80
INDIANAPOLIS,IN,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,100
MONROE,MI,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,25
PORTAGE,MI,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,5
PENNSAUKEN,NJ,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,0
PAMPA,TX,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,27
BELLINGHAM,WA,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,10
POULSBO,WA,ACTIVE,6/1/2007,Not Evaluated,1,LEASED,BUILDING,3
WASHINGTON,DC,ACTIVE,6/1/2007,Not Evaluated,1,OWNED,BUILDING,200
CHAMPLAIN,NY,ACTIVE,6/1/2007,Not Evaluated,1,OWNED,BUILDING,0
PORT ORANGE,FL,ACTIVE,6/6/2007,Not Evaluated,1,LEASED,BUILDING,88
STOCKTON,CA,ACTIVE,6/8/2007,Not Evaluated,1,LEASED,BUILDING,129
GARDEN GROVE,CA,ACTIVE,6/29/2007,Not Evaluated,1,LEASED,BUILDING,52
PANAMA CITY,FL,ACTIVE,7/1/2007,Evaluated - Not Historic,1,LEASED,BUILDING,40
ROCKVILLE,MD,ACTIVE,7/1/2007,Not Evaluated,1,LEASED,BUILDING,0
CAPE GIRARDEAU,MO,ACTIVE,7/1/2007,Not Evaluated,1,LEASED,BUILDING,0
CHANTILLY,VA,ACTIVE,7/1/2007,Not Evaluated,1,LEASED,BUILDING,40
CHANTILLY,VA,ACTIVE,7/1/2007,Not Evaluated,1,LEASED,BUILDING,158
CARLSBAD,CA,ACTIVE,7/14/2007,Not Evaluated,1,LEASED,BUILDING,39
BESSEMER,AL,ACTIVE,7/15/2007,Not Evaluated,1,LEASED,BUILDING,40
NEW ORLEANS,LA,ACTIVE,7/15/2007,Not Evaluated,1,LEASED,BUILDING,15
LAS CRUCES,NM,ACTIVE,7/17/2007,Not Evaluated,1,LEASED,BUILDING,9
TAMPA,FL,ACTIVE,7/25/2007,Not Evaluated,1,LEASED,BUILDING,13
PHOENIX,AZ,ACTIVE,7/28/2007,Not Evaluated,1,LEASED,BUILDING,178
ALBANY,OR,ACTIVE,8/1/2007,Not Evaluated,1,LEASED,BUILDING,12
WOODBRIDGE,VA,ACTIVE,8/1/2007,Not Evaluated,1,LEASED,BUILDING,10
LA CROSSE,WI,ACTIVE,8/1/2007,Not Evaluated,1,LEASED,BUILDING,33
MUSKOGEE,OK,ACTIVE,8/2/2007,Not Evaluated,1,LEASED,BUILDING,0
SIOUX CITY,IA,ACTIVE,8/14/2007,Not Evaluated,1,LEASED,BUILDING,0
WASHINGTON,DC,ACTIVE,8/15/2007,Not Evaluated,1,LEASED,BUILDING,0
EAU CLAIRE,WI,ACTIVE,8/15/2007,Not Evaluated,1,LEASED,BUILDING,3
ANN ARBOR,MI,ACTIVE,8/23/2007,Not Evaluated,1,LEASED,BUILDING,10
SACRAMENTO,CA,ACTIVE,9/1/2007,Not Evaluated,1,LEASED,BUILDING,4
FORT LAUDERDALE,FL,ACTIVE,9/1/2007,Not Evaluated,1,LEASED,BUILDING,0
